kind,resref,name,tag,appearance,model,source
placeable,plc_rakatbn2,Wicker Footlocker,RakatBn2,82,PLC_RakatBn2,bif
placeable,plc_windmill,Wind Mill,Windmill,117,PLC_WindMil,bif
placeable,plc_wookcrps,Wookiee Corpse,Wookie Corpse,118,PLC_WookCrps,bif
placeable,plc_wrktable01,Work Table01,WorkTable01,335,PLC_wrkTable,bif
placeable,plc_wrktable02,Work Table02,WorkTable02,336,PLC_wrkTable2,bif
placeable,plc_workb_rep,Workbench,Workbench,169,PLC_RepTab2,bif
placeable,workbench,Workbench{Normal},000_Workbench,168,PLC_RepTab1,103PER_s
placeable,workb_rep001,Workbench{Tutorial},Workbench,169,PLC_RepTab2,001EBO_s
placeable,cont_med005,WP_ELEC_1,WP_ELEC_1,0,PLC_Invis,304NAR_s
placeable,cont_med006,WP_ELEC_2,WP_ELEC_2,0,PLC_Invis,304NAR_s
placeable,cont_med007,WP_ELEC_3,WP_ELEC_3,0,PLC_Invis,304NAR_s
placeable,cont_med008,WP_ELEC_4,WP_ELEC_4,0,PLC_Invis,304NAR_s
placeable,millowwreckage,Wreckage,MilLowWreckage,163,PLC_Rub2,401DXN_s
placeable,plc_wreckage01,Wreckage 01,Wreckage01,263,PLC_Wreck01,bif
placeable,plc_wreckage02,Wreckage 02,Wreckage02,264,PLC_Wreck02,bif
placeable,plc_wreckage03,Wreckage 03,Wreckage03,265,PLC_Wreck03,bif
placeable,g_zoncont,Zone Controller,g_zoncont,0,PLC_Invis,bif
placeable,partpile001,{JDM}Parts pile - organized machine parts on table,PartPile,74,PLC_PartPile,301NAR_s
placeable,swscreen001,{JDM}Swoop Race Monitor,SwScreen,225,PLC_SwScreen,301NAR_s
placeable,quest_corpse,{JDM}Twi'lek Corpse,quest_corpse,113,PLC_TwlkCrps,303NAR_s
placeable,lndspdr003,{kds}Airspeeder,AirTaxi,66,PLC_LndSpdr2,301NAR_s
placeable,comppnl005,{kds}Pylon 3 Console,ComputerPanel,23,PLC_CompPnl,303NAR_s
placeable,comp_c7,{MHC}Computer Panel{C7},comp_c7,23,PLC_CompPnl,303NAR_s
placeable,door_control,{MHC}Door Controls,Door_Controls,14,PLC_BtnPnlHT,303NAR_s
placeable,wateringurn,{MHC}Watering Urn,WaternUrn,185,PLC_Cjar3,303NAR_s
placeable-model,,,,8,PLC_noready,2da
placeable-model,,,,9,PLC_noready,2da
placeable-model,,AirSpeeder1,,1,PLC_AirSpder1,2da
placeable-model,,AirSpeeder2,,2,PLC_AirSpder2,2da
placeable-model,,ArtTest1,,233,PLC_Invis,2da
placeable-model,,ArtTest2,,234,PLC_Invis,2da
placeable-model,,ArtTest3,,235,PLC_Invis,2da
placeable-model,,ArtTest4,,236,PLC_Invis,2da
placeable-model,,ArtTest5,,237,PLC_Invis,2da
placeable-model,,CS09Door,,175,PLC_CS09Door,2da
placeable-model,,CzerkaAdBanner,,223,PLC_Ban,2da
placeable-model,,FirixaLoop,,46,PLC_FirixaLoop,2da
placeable-model,,LgWallButton,,69,PLC_WallPnl,2da
placeable-model,,LightBeam,,70,PLC_LghtBeam,2da
placeable-model,,MeatPieces,,71,PLC_MeatPces,2da
placeable-model,,RakataStatue,,84,PLC_RakaStat,2da
placeable-model,,SithMist02,,258,PLC_SithMist02,2da
placeable-model,,SithMist03,,259,PLC_SithMist03,2da
placeable-model,,SithMist04,,260,PLC_SithMist04,2da
placeable-model,,SithMist05,,261,PLC_SithMist05,2da
placeable-model,,SittingSelkath,,202,N_selkath,2da
placeable-model,,White_Box,,161,PLC_WhiteBox,2da
placeable-model,,Winch,,116,PLC_Winch,2da
